1,CENTRO,101,PALACIO,1,1001,1,0,2,1,0,0
1,CENTRO,101,PALACIO,1,1001,1,1,2,3,1,0
1,CENTRO,101,PALACIO,1,1001,1,2,5,1,1,2
1,CENTRO,101,PALACIO,1,1001,1,3,3,1,1,1
1,CENTRO,101,PALACIO,1,1001,1,4,3,1,1,1
1,CENTRO,101,PALACIO,1,1001,1,5,0,1,0,1
1,CENTRO,101,PALACIO,1,1001,1,6,2,2,1,1
1,CENTRO,101,PALACIO,1,1001,1,7,1,1,1,0
1,CENTRO,101,PALACIO,1,1001,1,8,2,0,0,0
1,CENTRO,101,PALACIO,1,1001,1,9,1,2,1,2
1,CENTRO,101,PALACIO,1,1001,1,10,3,1,1,1
1,CENTRO,101,PALACIO,1,1001,1,11,5,2,0,0
1,CENTRO,101,PALACIO,1,1001,1,12,2,2,1,0
1,CENTRO,101,PALACIO,1,1001,1,13,3,6,0,0
1,CENTRO,101,PALACIO,1,1001,1,14,3,0,0,1
1,CENTRO,101,PALACIO,1,1001,1,15,0,3,1,1
1,CENTRO,101,PALACIO,1,1001,1,16,7,2,0,0
1,CENTRO,101,PALACIO,1,1001,1,17,2,4,0,0
1,CENTRO,101,PALACIO,1,1001,1,18,1,2,1,1
1,CENTRO,101,PALACIO,1,1001,1,19,5,5,3,1
1,CENTRO,101,PALACIO,1,1001,1,20,3,4,1,1
1,CENTRO,101,PALACIO,1,1001,1,21,7,7,2,2
1,CENTRO,101,PALACIO,1,1001,1,22,1,3,1,4
1,CENTRO,101,PALACIO,1,1001,1,23,3,6,1,3
1,CENTRO,101,PALACIO,1,1001,1,24,5,4,0,3
1,CENTRO,101,PALACIO,1,1001,1,25,7,4,2,3
1,CENTRO,101,PALACIO,1,1001,1,26,0,5,3,4
1,CENTRO,101,PALACIO,1,1001,1,27,7,5,4,3
1,CENTRO,101,PALACIO,1,1001,1,28,7,2,4,9
1,CENTRO,101,PALACIO,1,1001,1,29,5,7,4,5
1,CENTRO,101,PALACIO,1,1001,1,30,5,7,6,7
1,CENTRO,101,PALACIO,1,1001,1,31,4,4,5,3
1,CENTRO,101,PALACIO,1,1001,1,32,2,6,1,3
1,CENTRO,101,PALACIO,1,1001,1,33,5,9,3,7
1,CENTRO,101,PALACIO,1,1001,1,34,9,7,2,2
1,CENTRO,101,PALACIO,1,1001,1,35,7,7,10,2
1,CENTRO,101,PALACIO,1,1001,1,36,7,4,4,5
1,CENTRO,101,PALACIO,1,1001,1,37,4,5,6,4
1,CENTRO,101,PALACIO,1,1001,1,38,4,3,0,2
1,CENTRO,101,PALACIO,1,1001,1,39,4,7,0,1
1,CENTRO,101,PALACIO,1,1001,1,40,8,1,5,3
1,CENTRO,101,PALACIO,1,1001,1,41,6,3,1,2
1,CENTRO,101,PALACIO,1,1001,1,42,8,5,0,2
1,CENTRO,101,PALACIO,1,1001,1,43,7,9,3,1
1,CENTRO,101,PALACIO,1,1001,1,44,12,5,2,0
1,CENTRO,101,PALACIO,1,1001,1,45,6,6,2,4
1,CENTRO,101,PALACIO,1,1001,1,46,8,10,0,5
1,CENTRO,101,PALACIO,1,1001,1,47,5,5,3,0
1,CENTRO,101,PALACIO,1,1001,1,48,10,6,2,3
1,CENTRO,101,PALACIO,1,1001,1,49,5,7,3,0
1,CENTRO,101,PALACIO,1,1001,1,50,7,10,1,2
1,CENTRO,101,PALACIO,1,1001,1,51,8,8,2,3
1,CENTRO,101,PALACIO,1,1001,1,52,11,5,2,4
1,CENTRO,101,PALACIO,1,1001,1,53,6,2,0,3
1,CENTRO,101,PALACIO,1,1001,1,54,12,11,2,0
1,CENTRO,101,PALACIO,1,1001,1,55,8,7,5,3
1,CENTRO,101,PALACIO,1,1001,1,56,16,7,2,1
1,CENTRO,101,PALACIO,1,1001,1,57,5,9,1,1
1,CENTRO,101,PALACIO,1,1001,1,58,10,8,0,1
1,CENTRO,101,PALACIO,1,1001,1,59,5,9,3,2
1,CENTRO,101,PALACIO,1,1001,1,60,6,4,0,1
1,CENTRO,101,PALACIO,1,1001,1,61,9,9,0,0
1,CENTRO,101,PALACIO,1,1001,1,62,8,9,1,1
1,CENTRO,101,PALACIO,1,1001,1,63,4,10,2,1
1,CENTRO,101,PALACIO,1,1001,1,64,6,7,1,0
1,CENTRO,101,PALACIO,1,1001,1,65,7,4,0,1
1,CENTRO,101,PALACIO,1,1001,1,66,8,7,0,1
1,CENTRO,101,PALACIO,1,1001,1,67,7,4,0,2
1,CENTRO,101,PALACIO,1,1001,1,68,4,4,2,2
1,CENTRO,101,PALACIO,1,1001,1,69,6,8,1,1
1,CENTRO,101,PALACIO,1,1001,1,70,8,6,0,1
1,CENTRO,101,PALACIO,1,1001,1,71,5,11,0,0
